id,host_id,latitude,longitude,first_review,last_review,calculated_host_listings_count,availability_365
10159551,33963368,39.730101265792825,3.2778340931704197,0,0,53,254
13759671,80636743,39.738526971642386,3.2818158555748282,0,0,193,226
16253251,76875955,39.736066963600742,3.2821539908003774,0,0,43,194
16671227,13317939,39.678594191070857,3.3188489744620577,1484175600,1484175600,2,232
10795688,55870406,39.735543764638216,3.2751143496039226,1460844000,1483398000,3,178
10694914,5069309,39.695859847999365,3.3372583919841534,0,0,12,277
17401647,117598086,39.691354606284399,3.3491407412517407,0,0,1,179
1219216,6630261,39.696428810227381,3.3512320621134202,1431468000,1431468000,2,264
556335,1968644,39.692656988268283,3.3532331272280227,1342821600,1475013600,3,355
722769,3625030,39.736177181994407,3.2817674889221116,1407016800,1407016800,752,291
9143749,2835584,39.682462871710051,3.3597674474929757,1472767200,1477432800,2,306
10936133,30661493,39.753532878274228,3.3137947731001884,1469311200,1471212000,1,336
13530908,76875955,39.73988576317425,3.2867285347040824,0,0,43,231
7166171,20729758,39.733477668632773,3.259797527127632,1451257200,1451257200,1,287
16079501,8864750,39.752784933677376,3.3215254470298881,0,0,64,153
17105872,114842520,39.738285282586936,3.2799002113742217,0,0,1,236
15550631,54124747,39.685456634299101,3.3574644406734366,0,0,1,74
16168189,104589929,39.693743550374386,3.3549714289195887,0,0,1,363
4422425,10543258,39.680206834485617,3.3338860562231294,1428616800,1478905200,4,205
11447973,60184205,39.736172210618655,3.2791400843912686,1467756000,1477605600,1,245
1172578,6419368,39.696244091496155,3.3520505711683963,1373839200,1472940000,1,342
915609,4915214,39.690504697495683,3.3595176763191081,1379196000,1466373600,3,253
16576600,71439944,39.696465405743275,3.3530516201144178,0,0,1,267
3045638,7572808,39.683804201881536,3.3202698114192652,1405288800,1437775200,52,67
5622937,3625030,39.733734922684725,3.273652788403945,0,0,752,0
13971702,68217973,39.693065951889892,3.3504772805333403,1471212000,1485385200,1,352
2789557,14268100,39.695096010108387,3.3525442647049535,1402524000,1476050400,2,324
13861021,9001423,39.694216962785141,3.350522131135683,1471816800,1473804000,6,357
232310,1215242,39.691174007195457,3.3511244688169466,1345154400,1475791200,1,326
1178768,6344828,39.734985487103103,3.2728036028633403,1373148000,1476568800,2,239
2782002,14229247,39.754206952197713,3.3148467925671898,1412287200,1475186400,1,250
553546,2720334,39.734329269904521,3.2848866838082142,1381010400,1466805600,1,0
3599041,18133066,39.73379773818332,3.2582509001560847,1410386400,1476655200,1,310
14948137,94067567,39.735177073396819,3.2781802537692939,1474840800,1486940400,1,216
8648810,45459177,39.719290383483965,3.35778905298868,1459720800,1470261600,1,313
5454913,14399628,39.705386971865202,3.2530936961217494,0,0,20,297
10935492,45712386,39.695241466191717,3.3483301408973456,1461794400,1488582000,1,171
6578134,34411641,39.731993127243882,3.2605347094128483,1468620000,1471816800,1,325
5122893,26476972,39.732881152649142,3.2737198533417402,0,0,1,314
11834725,3625030,39.733231283289904,3.2594328693399679,0,0,752,313
13759666,80636743,39.733214496219702,3.2763898716989126,0,0,193,138
13890025,81580920,39.733169418651023,3.2700084937131733,0,0,104,74
17522160,80839530,39.735886976915481,3.2787015584893804,0,0,107,300
2267340,10543258,39.679799152711908,3.3294594696928064,1401400800,1472767200,4,184
10236540,3625030,39.737843382852063,3.2867939422393904,0,0,752,232
7610306,13854562,39.733207034315306,3.2752377174955951,1472508000,1473112800,5,363
16430855,24418330,39.679477318964615,3.3685544572422561,0,0,3,236
4341146,13854562,39.734460576917179,3.2746733655288294,1436997600,1469311200,5,363
